DX1,DY1,DX2,DY2,DX3,DY3,DX4,DY4,N° image
0,0,-1.28910327625507E-05,-3.28545277106148E-05,4.28434809398906E-06,-3.86275008738142E-06,0,0,1004
0,0,-9.86679057846567E-06,-2.33117618888545E-05,2.60303385594355E-06,-5.26832919797127E-06,0,0,1005
0,0,-9.01693590626479E-06,-2.42954990567467E-05,2.19374671211699E-06,-8.59189541322019E-06,0,0,1006
0,0,-9.57821199858086E-06,-4.38893290519601E-05,-1.06046321543881E-06,8.20669709306256E-07,0,0,1007
0,0,-1.13957983378479E-05,-2.70859031966716E-05,2.81015299990313E-06,-1.98393032055766E-06,0,0,1008
0,0,-1.0638430094746E-05,-2.55967124570088E-05,3.02340205368467E-06,-9.97013652010926E-06,0,0,1009
0,0,-7.51771449145104E-06,-2.1106862969876E-05,2.11352248001764E-06,-1.0755257605039E-05,0,0,1010
0,0,-7.35985972435653E-06,-2.02532189294784E-05,1.96211427207874E-06,-1.15297675591488E-05,0,0,1011
0,0,-8.1468423976679E-06,-2.09361828630729E-05,2.34703119006332E-06,-1.07284639553842E-05,0,0,1012
0,0,-5.46702572321942E-06,-2.06138085682016E-05,-1.43765876423399E-06,-1.85855211171477E-05,0,0,1013
0,0,-6.51633658889179E-06,-2.42447047806222E-05,4.35936793294592E-06,-1.85105838206787E-05,0,0,1014
0,0,-1.17584183617643E-05,-4.49680280923285E-05,8.55964583050647E-06,-4.18586548918329E-08,0,0,1015
0,0,-1.35703345904817E-05,-4.02010349591667E-05,3.88203417281821E-06,-1.86452536282596E-06,0,0,1016
0,0,-5.9213446610066E-06,-2.16511519541845E-05,1.67376959076912E-06,-1.67988885111137E-05,0,0,1017
0,0,-1.18621267401661E-05,-4.49728325048141E-05,2.85913822074813E-07,-1.18550965434932E-07,0,0,1018
0,0,-1.19376195169758E-05,-4.38997654356469E-05,1.86159851547768E-05,1.07959224571002E-06,0,0,1019
0,0,-1.17834138146429E-05,-4.49662036877666E-05,3.12043300843032E-06,-1.45350280121302E-07,0,0,1020
0,0,-1.16099858571936E-05,-2.79643160383957E-05,3.62755505041037E-06,-7.69289455906208E-06,0,0,1021
0,0,-1.291100453725E-05,-3.3818066679725E-05,4.91256066616469E-06,-2.05089643371439E-06,0,0,1022
0,0,-1.31236968441564E-05,-4.42251422150357E-05,1.11279682653996E-06,-9.13569937712061E-07,0,0,1023
0,0,-8.26630110529204E-06,-2.37478163876091E-05,3.0153679921227E-06,-1.07442528923661E-05,0,0,1024
0,0,-1.01922407115299E-05,-2.40335106743508E-05,3.29120957432492E-06,-5.70577433142203E-06,0,0,1025
0,0,-1.21931694198384E-05,-4.23651488776352E-05,1.61186137388422E-05,1.26595633180343E-06,0,0,1026
0,0,-6.20134098075429E-06,-2.08381392632946E-05,1.58592392175785E-06,-1.50492747798793E-05,0,0,1027
0,0,-1.28752201075172E-05,-3.70806222999244E-05,7.81062255414886E-06,1.84795621774405E-08,0,0,1028
0,0,-1.17821846081313E-05,-4.49800999393073E-05,3.57242191663467E-08,-2.3740862311864E-08,0,0,1029
0,0,-1.23711994998862E-05,-4.19488866748919E-05,1.34054764718016E-05,7.77117380980202E-07,0,0,1030
0,0,-1.01820329921792E-05,-2.39958767221148E-05,3.23902365814425E-06,-5.57383541926367E-06,0,0,1031
0,0,-7.22664989364169E-06,-4.11506620892402E-05,-1.14012115323591E-06,1.08855318444147E-06,0,0,1032
0,0,-1.13728127042581E-05,-4.49462250986721E-05,-2.89646812192251E-07,6.70106809968429E-08,0,0,1033
0,0,-1.2048812560084E-05,-4.29418793037552E-05,1.85569175317747E-05,1.54034917165644E-06,0,0,1034
0,0,-7.42843026126825E-06,-2.21315031326469E-05,2.61977231880531E-06,-1.20017321085436E-05,0,0,1035
0,0,-1.28339463606283E-05,-3.26775257312866E-05,4.36620020125177E-06,-3.62734718324911E-06,0,0,1036
0,0,-7.66324062335188E-06,-2.06127512350746E-05,2.09384448158072E-06,-1.02307366790393E-05,0,0,1037
0,0,-1.30973152746652E-05,-3.9068234117225E-05,6.80314576406003E-06,-6.83966876182654E-07,0,0,1038
0,0,-9.85836299294863E-06,-2.3297651607575E-05,2.57729225797229E-06,-5.26160970278625E-06,0,0,1039
0,0,-1.26785423976954E-05,-4.21749881267093E-05,8.86215429310141E-06,-2.86073656140322E-07,0,0,1040
0,0,-9.06377103010526E-06,-2.2006929498788E-05,2.36426331069973E-06,-6.846400747216E-06,0,0,1041
0,0,-7.49255118004841E-06,-2.03341172115577E-05,2.04388173162959E-06,-1.11039767422726E-05,0,0,1042
0,0,-1.2779157429264E-05,-3.26696549572438E-05,4.56887911825308E-06,-2.9311953271916E-06,0,0,1043
0,0,-1.22915169995139E-05,-4.47870508849564E-05,1.29643799226823E-06,-5.19968572447532E-07,0,0,1044
0,0,-6.23450551180297E-06,-2.19059435129726E-05,2.25535744993667E-06,-1.60477627021078E-05,0,0,1045
0,0,-9.31005429395296E-06,-2.45566270136417E-05,1.83944237066291E-06,-7.81241335758975E-06,0,0,1046
0,0,-8.8820299068988E-06,-2.16977228681471E-05,2.63165307475651E-06,-7.79308082823153E-06,0,0,1047
0,0,-1.17624294745941E-05,-4.49571464374154E-05,1.03671874347906E-05,-1.6817306530466E-08,0,0,1048
0,0,-1.35240093944169E-05,-3.44499297820848E-05,3.1702861179138E-06,-6.67934325393195E-06,0,0,1049
0,0,-1.00793604869508E-05,-2.4091024792253E-05,1.38348713707665E-06,-4.55417803095249E-06,0,0,1050
0,0,-1.37935656228319E-05,-3.76991998144206E-05,3.37374542641559E-06,-3.66503879598403E-06,0,0,1051
0,0,-1.11387030450239E-05,-2.62979633882663E-05,2.69971468682539E-06,-2.55725658644796E-06,0,0,1052
0,0,-6.94284801098248E-06,-2.40126410193475E-05,4.43588543782169E-06,-1.63932864634287E-05,0,0,1053
0,0,-1.08839857677055E-05,-2.58519377427134E-05,3.77643534763545E-06,-6.2155426461559E-06,0,0,1054
0,0,-1.17356174671387E-05,-4.49803130648355E-05,-1.02449542766475E-07,2.36353298689977E-08,0,0,1055
0,0,-1.13898440842272E-05,-2.7140824822467E-05,3.77943248398017E-06,-3.39434451388087E-06,0,0,1056
0,0,-6.14227271066157E-06,-2.0159927119658E-05,9.44978884234728E-07,-1.51667123550757E-05,0,0,1057
0,0,-1.04318955377565E-05,-4.44099802384734E-05,-1.45155428669055E-06,1.04888176095635E-06,0,0,1058
0,0,-1.37984966915397E-05,-3.70883767055518E-05,3.31433905067844E-06,-4.27340756594818E-06,0,0,1059
0,0,-1.15715909690353E-05,-4.49262662261136E-05,-2.40246049683175E-06,4.65648809408494E-07,0,0,1060
0,0,-8.44056125389204E-06,-2.15857905802054E-05,2.0028920830112E-06,-8.14333629274752E-06,0,0,1061
0,0,-1.19946218505621E-05,-4.49414018911678E-05,6.65168848712508E-07,-2.5871845315842E-07,0,0,1062
0,0,-1.39157813695183E-05,-4.16252857103889E-05,2.31528222350452E-06,-2.38475216838904E-06,0,0,1063
0,0,-1.40883901492319E-05,-3.7373241693121E-05,2.87894418892165E-06,-5.6375977208654E-06,0,0,1064
0,0,-1.17406496224933E-05,-2.83295812079561E-05,2.87578579349051E-06,-8.64558481355951E-07,0,0,1065
0,0,-1.30131129915787E-05,-3.8879643088547E-05,7.43080691898673E-06,-4.1970100393172E-07,0,0,1066
0,0,-8.35042646827647E-06,-2.11764139206684E-05,2.21706191288152E-06,-8.44293526788116E-06,0,0,1067
0,0,-1.37534634834585E-05,-3.71340653698809E-05,3.41869869519463E-06,-3.96546136165149E-06,0,0,1068
0,0,-1.18956746361302E-05,-4.49741126328289E-05,9.95382679652568E-08,-6.65071349205193E-08,0,0,1069
0,0,-9.4563378510056E-06,-2.3309740935452E-05,2.4267676935033E-06,-1.16251008546735E-05,0,0,1070
0,0,-8.03055946822231E-06,-2.08105310551473E-05,2.21820738118355E-06,-9.35737516811666E-06,0,0,1071
0,0,-1.41559507798598E-05,-3.70211720541798E-05,2.78120068767721E-06,-6.53889643636387E-06,0,0,1072
0,0,-9.86711132134975E-06,-4.42743647873125E-05,-1.67059535490756E-06,-4.12752434865756E-07,0,0,1073
0,0,-1.28227699833913E-05,-3.48121160043854E-05,6.28320658145616E-06,-4.72716176624907E-07,0,0,1074
0,0,-1.18743565001683E-05,-4.48795755530892E-05,5.26065466501613E-06,-2.86998749407859E-07,0,0,1075
0,0,-1.28145986165085E-05,-3.36920726880757E-05,5.25755763680638E-06,-1.40641225978653E-06,0,0,1076
0,0,-1.10064664705495E-05,-2.63183255464508E-05,4.89411899013758E-07,-2.94578964719265E-06,0,0,1077
0,0,-9.03079570122616E-06,-4.25396370453036E-05,-4.68426035060428E-06,3.37441743757522E-06,0,0,1078
0,0,-8.2135747889081E-06,-4.26097313589679E-05,-1.92905767698844E-06,-4.47728431922484E-08,0,0,1079
0,0,-1.37138479454176E-05,-4.26144569606339E-05,2.00178432370556E-06,-1.83094504347784E-06,0,0,1080
0,0,-1.28313059791397E-05,-3.41898807615703E-05,5.62748767147461E-06,-9.95161146320068E-07,0,0,1081
0,0,-1.26157137213579E-05,-3.12248106942655E-05,3.79559528739279E-06,-6.22869611282551E-06,0,0,1082
0,0,-1.27839439898586E-05,-4.05706948630793E-05,9.30719336039138E-06,-4.09676716306814E-10,0,0,1083
0,0,-1.22074533633196E-05,-4.39809252328453E-05,9.66207472840233E-06,-2.15776777711888E-07,0,0,1084
0,0,-6.71998314424537E-06,-2.1640402280754E-05,-2.52611125990418E-06,-1.98578209599842E-05,0,0,1085
0,0,-9.7969048426701E-06,-2.32450271009064E-05,3.1609405022577E-06,-6.56666804125858E-06,0,0,1086
0,0,-1.27784361332726E-05,-4.084784335474E-05,9.21265532260055E-06,-6.52068347833433E-08,0,0,1087
0,0,-1.3222303813064E-05,-4.34341660385977E-05,2.28595429605748E-06,-1.23722629004516E-06,0,0,1088
0,0,-6.11472333039315E-06,-3.95243955150537E-05,-1.49574692583501E-06,-1.42168713247734E-07,0,0,1089
0,0,-1.14541831406306E-05,-4.48456472172072E-05,-3.75527453817295E-06,8.07879126321935E-07,0,0,1090
0,0,-1.32481032105965E-05,-3.56127561710115E-05,4.59732643223301E-06,-2.42723767210258E-06,0,0,1091
0,0,-1.11641384357416E-05,-2.69326089177362E-05,2.57323387968015E-06,-1.11297005443997E-05,0,0,1092
0,0,-1.13308788955571E-05,-2.73422810385784E-05,2.45902597190305E-06,-1.13571184282562E-05,0,0,1093
0,0,-7.92862360836556E-06,-2.27676117074911E-05,2.65616606969025E-06,-1.08849122728415E-05,0,0,1094
0,0,-6.12969307707243E-06,-2.13700656556751E-05,1.8116834344004E-06,-1.57875718433006E-05,0,0,1095
0,0,-1.31663492860293E-05,-4.04094793673918E-05,6.09817208933695E-06,-9.51076731098442E-07,0,0,1096
0,0,-1.26402980077903E-05,-3.55565310496333E-05,8.52623292891286E-06,8.29921980376116E-07,0,0,1097
0,0,-9.53291285585406E-06,-2.2709453268606E-05,2.87093667064286E-06,-6.48604710594825E-06,0,0,1098
0,0,-1.18264409634245E-05,-2.87129260174844E-05,2.90268940544177E-06,-3.75954729064073E-07,0,0,1099
0,0,-5.98295538271795E-06,-2.24340685824136E-05,2.22880879933787E-06,-1.75974522313054E-05,0,0,1100
0,0,-8.88001300676495E-06,-2.17598322887956E-05,2.78551334272215E-06,-8.64284986495358E-06,0,0,1101
0,0,-9.71559129058522E-06,-2.30525962678157E-05,2.41910343729646E-06,-5.43550873284409E-06,0,0,1102
0,0,-1.21227008995209E-05,-2.97060980176819E-05,4.30062641130725E-06,-3.92744811783468E-06,0,0,1103
0,0,-9.74818501987372E-06,-4.41133456069479E-05,-1.13540929864455E-06,3.42465752622038E-07,0,0,1104
0,0,-6.63624478318586E-06,-2.2894115328485E-05,3.28815415110319E-06,-1.59209196589846E-05,0,0,1105
0,0,-1.26514506399671E-05,-4.4509000761573E-05,1.43389675330215E-06,-7.40214168117827E-07,0,0,1106
0,0,-1.14115731113359E-05,-2.71330871354609E-05,2.23483996051917E-06,-1.67006344275696E-06,0,0,1107
0,0,-7.34655466966505E-06,-2.02409081158599E-05,1.87011678564477E-06,-1.20739141533736E-05,0,0,1108
0,0,-1.33499897260425E-05,-3.78211862368779E-05,4.98449387074617E-06,-1.66406429973558E-06,0,0,1109
0,0,-1.17138096075847E-05,-2.82165043607452E-05,2.39962319402141E-06,-6.9613841270938E-07,0,0,1110
0,0,-1.15607092553179E-05,-2.76466929892514E-05,2.93374525584362E-06,-1.59030179658554E-06,0,0,1111
0,0,-1.18004792974736E-05,-4.44239968212926E-05,2.4650250566274E-05,1.43071094708798E-06,0,0,1112
0,0,-8.90157963850094E-06,-4.31032001767808E-05,-1.4342119933895E-06,1.44385728230142E-06,0,0,1113
0,0,-6.42331424493027E-06,-2.43211902592736E-05,4.29397401042603E-06,-1.90067377711708E-05,0,0,1114
0,0,-1.36528530113157E-05,-3.96151082428614E-05,3.69841102151852E-06,-2.18528433095151E-06,0,0,1115
0,0,-8.85089907462785E-06,-2.22086593369369E-05,1.82793665238483E-06,-7.22157044544959E-06,0,0,1116
0,0,-1.05674405514303E-05,-4.4596062996027E-05,-7.56087848866487E-07,6.09653813423259E-07,0,0,1117
0,0,-1.24760066585148E-05,-4.4832482124788E-05,6.12852056953395E-07,-2.51780166951819E-07,0,0,1118
0,0,-1.42152632591505E-05,-3.93728012797745E-05,2.69582623207157E-06,-4.28828651126459E-06,0,0,1119
0,0,-9.39356622012572E-06,-2.43058984909377E-05,1.55989515642261E-06,-7.25373809585297E-06,0,0,1120
0,0,-6.69482906632165E-06,-2.43432700298456E-05,4.64564689636901E-06,-1.7960842367818E-05,0,0,1121
0,0,-1.40687146430508E-05,-4.18692789766528E-05,2.20410039122855E-06,-2.63029415849185E-06,0,0,1122
0,0,-6.91107748231317E-06,-4.08500567280199E-05,-2.55736726404778E-06,-7.34737010512142E-07,0,0,1123
0,0,-6.12386887780442E-06,-2.18506876190787E-05,-4.05441221459071E-06,-2.11985007935188E-05,0,0,1124
0,0,-9.18242099801058E-06,-2.29674325571106E-05,1.56714038140155E-06,-6.69934527492241E-06,0,0,1125
0,0,-1.30325203784897E-05,-4.36859753796751E-05,2.5810157010604E-06,-1.10038624196571E-06,0,0,1126
0,0,-1.15162439469015E-05,-2.74884785478297E-05,1.77902584146351E-06,-1.28183296737476E-06,0,0,1127
0,0,-1.20710962701347E-05,-3.01233539036998E-05,4.36512457918799E-06,4.52900960520842E-07,0,0,1128
0,0,-1.20474506791678E-05,-4.42486522509054E-05,1.13492333599254E-05,-5.07641257010698E-09,0,0,1129
0,0,-1.13210090732063E-05,-2.70527634295896E-05,3.94822384390593E-06,-5.71218917936332E-06,0,0,1130
0,0,-1.22456776470574E-05,-4.45596255400291E-05,4.20403248808903E-06,-6.21838661723547E-07,0,0,1131
0,0,-1.21061303872683E-05,-4.24640267481998E-05,1.80432292263103E-05,1.65120854492875E-06,0,0,1132
0,0,-7.19322558315131E-06,-2.2355005758382E-05,2.88193984257472E-06,-1.31187740564509E-05,0,0,1133
0,0,-1.01796922901376E-05,-2.45678098227321E-05,9.95958295092278E-07,-4.61134581541484E-06,0,0,1134
0,0,-1.074409579904E-05,-2.58409650381668E-05,3.03833113339205E-06,-9.91814790624049E-06,0,0,1135
0,0,-7.64798477562428E-06,-2.0428676591292E-05,2.08851448577928E-06,-1.12706737680194E-05,0,0,1136
0,0,-1.28754656467285E-05,-4.33304881813138E-05,4.53528433743859E-06,-9.82559945608499E-07,0,0,1137
0,0,-8.58211218586842E-06,-2.13245836864468E-05,2.59897354033509E-06,-8.83919807159603E-06,0,0,1138
0,0,-6.69799778303303E-06,-4.05565538393803E-05,-3.66390688777167E-06,-2.14094071354913E-06,0,0,1139
0,0,-1.1790810283039E-05,-4.49667543937093E-05,2.4745243584154E-06,-1.5392758239894E-07,0,0,1140
0,0,-1.26347593439864E-05,-3.27177940279159E-05,5.20472575123409E-06,-1.17930777030419E-06,0,0,1141
0,0,-1.17566558502057E-05,-4.47917920545183E-05,2.94992853604822E-05,1.1696991767038E-06,0,0,1142
0,0,-1.01099031630168E-05,-2.40284048284777E-05,1.59691108231966E-06,-4.42156283424415E-06,0,0,1143
0,0,-1.25591884648038E-05,-4.40277162085367E-05,4.64282851371578E-06,-8.0209231492211E-07,0,0,1144
0,0,-7.60267418360664E-06,-2.27075250338201E-05,2.91248802594737E-06,-1.20149809359243E-05,0,0,1145
0,0,-1.34712367520883E-05,-3.56720585916429E-05,3.84085624868619E-06,-3.86862995079273E-06,0,0,1146
0,0,-1.22591309946555E-05,-3.06409281285484E-05,4.57731137274642E-06,-1.27077216501547E-06,0,0,1147
0,0,-1.16490002310319E-05,-2.80453280254845E-05,4.05671740162692E-06,-5.38438494840532E-06,0,0,1148
0,0,-0.00000974523549470002,-2.44152983342724E-05,8.82543345572898E-07,-1.51194209683875E-05,0,0,1149
0,0,-9.45579951396658E-06,-2.35397301031279E-05,1.36621778110444E-06,-6.2681630151534E-06,0,0,1150
0,0,-7.73127989559378E-06,-2.27343218648877E-05,-2.78887705409296E-06,-2.04347582312825E-05,0,0,1151
0,0,-1.21850058538973E-05,-3.07910892843433E-05,4.95144845962112E-06,4.03069408897939E-07,0,0,1152
0,0,-1.3318561223147E-05,-4.02299885574348E-05,5.16639305991069E-06,-1.28622964514805E-06,0,0,1153
0,0,-1.35797833141477E-05,-3.97352434161391E-05,3.96065401185118E-06,-1.95767327526468E-06,0,0,1154
0,0,-1.13052478428867E-05,-2.74985365193885E-05,-3.69123837798406E-07,-3.04187567224526E-06,0,0,1155
0,0,-1.18489330639694E-05,-3.08956499647421E-05,8.66730530914628E-06,4.0480040954518E-06,0,0,1156
0,0,-1.32399120727576E-05,-4.22421403389342E-05,4.13737970259344E-06,-1.27076482245403E-06,0,0,1157
0,0,-6.45479591563089E-06,-2.06826156489906E-05,-7.93210401578406E-07,-1.76461577127888E-05,0,0,1158
0,0,-9.60571231488062E-06,-2.43609016831133E-05,1.28244949879231E-06,-6.54787225923447E-06,0,0,1159
0,0,-1.31328619368772E-05,-4.42178653437369E-05,1.11916490667948E-06,-9.18792240043277E-07,0,0,1160
0,0,-1.26457684970698E-05,-3.64208340422296E-05,9.35409509362132E-06,9.66386753358453E-07,0,0,1161
0,0,-9.11857061622533E-06,-2.20808810967955E-05,2.3852959097735E-06,-6.73993920639552E-06,0,0,1162
0,0,-6.94120150809713E-06,-2.10081133672202E-05,2.10771882694264E-06,-1.26279283482893E-05,0,0,1163
0,0,-1.19892750078811E-05,-4.49570887328158E-05,2.5847327217657E-07,-1.71084107965868E-07,0,0,1164
0,0,-1.35530053903645E-05,-4.24461359136691E-05,2.48799577529528E-06,-1.64585235672154E-06,0,0,1165
0,0,-1.10394531269877E-05,-4.47771692629879E-05,-1.09029502909429E-06,6.47562765245237E-07,0,0,1166
0,0,-1.34280306803774E-05,-4.25814347430623E-05,2.77937296412664E-06,-1.48989248829927E-06,0,0,1167
0,0,-9.09681548810948E-06,-4.33602551772619E-05,-1.28246206822596E-06,1.21266168011054E-06,0,0,1168
0,0,-1.37268088691047E-05,-4.3560740102882E-05,1.86622929853559E-06,-1.44260914313065E-06,0,0,1169
0,0,-1.05231417443327E-05,-2.47276858792371E-05,2.22093484370817E-06,-3.65050283428476E-06,0,0,1170
0,0,-1.06284870194228E-05,-4.43906405555464E-05,-2.82186944727507E-06,1.42808670960365E-06,0,0,1171
0,0,-7.23942438585712E-06,-2.04412967557921E-05,1.25117823762177E-06,-1.40271536135811E-05,0,0,1172
0,0,-1.20302669992865E-05,-4.47526004695718E-05,4.7319434769018E-06,-4.53005895294829E-07,0,0,1173
0,0,-1.34212289775267E-05,-3.54298976792825E-05,3.90636132941888E-06,-3.83936838234339E-06,0,0,1174
0,0,-1.3729522774356E-05,-3.66786013835403E-05,3.40910253976641E-06,-4.32244370072522E-06,0,0,1175
0,0,-1.10151745138196E-05,-2.65923403076157E-05,2.52505113041355E-06,-1.13037200794786E-05,0,0,1176
0,0,-9.83858780052868E-06,-4.41255625945399E-05,-9.6875606395027E-07,6.79663329008113E-07,0,0,1177
0,0,-8.62679238189655E-06,-4.31447926925071E-05,-2.35705391353538E-06,-6.97347670241921E-07,0,0,1178
0,0,-1.35127510158837E-05,-4.24555524146368E-05,2.60902915103274E-06,-1.59590792543947E-06,0,0,1179
0,0,-8.73797358262968E-06,-4.32774425735893E-05,-2.44332453221597E-06,-8.53495279110361E-07,0,0,1180
0,0,-1.08756206675651E-05,-2.6182236126858E-05,2.92851725214862E-06,-1.02358671784408E-05,0,0,1181
0,0,-1.19438141962158E-05,-4.47176422793697E-05,7.77804465782405E-06,-2.74303237040136E-07,0,0,1182
0,0,-1.1753739462776E-05,-4.49801164914736E-05,7.33561332430425E-07,-3.17400800245831E-08,0,0,1183
0,0,-1.14219761299803E-05,-2.7166341853399E-05,2.51719460037382E-06,-1.74776982312945E-06,0,0,1184
0,0,-7.98122205023084E-06,-2.40641253534233E-05,3.75134449402361E-06,-1.22182427824548E-05,0,0,1185
0,0,-5.83771665643939E-06,-2.22107768682664E-05,1.83357623476863E-06,-1.77651490017198E-05,0,0,1186
0,0,-6.23118197806515E-06,-3.97612389526545E-05,-3.86557192868337E-06,-2.46383325807182E-06,0,0,1187
0,0,-1.28874741111624E-05,-3.32626753364256E-05,4.59872968470002E-06,-2.80365543186314E-06,0,0,1188
0,0,-6.57104834153456E-06,-2.14153268646826E-05,2.2145652535091E-06,-1.43007626999559E-05,0,0,1189
0,0,-5.992492582206E-06,-2.23769790815676E-05,2.2112603276359E-06,-1.74874368056587E-05,0,0,1190
0,0,-1.18132437402592E-05,-2.85966827451963E-05,4.14537413087849E-06,-3.20076655851717E-06,0,0,1191
0,0,-8.87434179805834E-06,-2.17263589198638E-05,2.76112178311062E-06,-8.42372654537676E-06,0,0,1192
0,0,-1.13253153974185E-05,-2.69294485398958E-05,1.20277456595051E-06,-1.84437909411988E-06,0,0,1193
0,0,-1.12360569250179E-05,-4.49130611767885E-05,-3.3418267109209E-07,1.5923627258644E-07,0,0,1194
0,0,-6.21738526491567E-06,-2.15601623305332E-05,2.02506172654799E-06,-1.56959271083831E-05,0,0,1195
0,0,-6.68599981579021E-06,-2.00419832044926E-05,1.43493100305304E-06,-1.35564171574537E-05,0,0,1196
0,0,-9.35952377083906E-06,-2.30242898285139E-05,2.60118550283949E-06,-1.10398678111587E-05,0,0,1197
0,0,-1.26338385494504E-05,-3.1637563942089E-05,4.2493729209557E-06,-4.31544151105834E-06,0,0,1198
0,0,-8.27960960266676E-06,-2.12927411527637E-05,2.08155266487379E-06,-8.52837190319721E-06,0,0,1199
0,0,-1.17516932049759E-05,-4.49796311316644E-05,2.72861797374966E-06,-3.7276494113824E-08,0,0,1200
0,0,-7.67439967719251E-06,-2.14689209232108E-05,2.17027001998356E-06,-1.04989601663094E-05,0,0,1201
0,0,-6.50667978282456E-06,-2.42930169790503E-05,4.39018684868527E-06,-1.86322932674376E-05,0,0,1202
0,0,-6.45954861722288E-06,-2.06289972455805E-05,-6.62312682103155E-07,-1.74608924140797E-05,0,0,1203
0,0,-7.23524183381288E-06,-2.16446085239915E-05,2.40613690852448E-06,-1.21812785804995E-05,0,0,1204
0,0,-1.17817499610077E-05,-2.85122123987875E-05,2.37228724898257E-06,-2.75292055409679E-07,0,0,1205
0,0,-1.06086181553509E-05,-2.51033357344574E-05,1.36308431220255E-06,-3.42615400577289E-06,0,0,1206
0,0,-1.03024388057726E-05,-2.54710311610045E-05,6.45632185954098E-07,-5.11388098290059E-06,0,0,1207
0,0,-1.29836370679377E-05,-3.49507014893868E-05,5.43306774556428E-06,-1.34898068274175E-06,0,0,1208
0,0,-6.05497745554722E-06,-2.0571327018687E-05,1.22412902100508E-06,-1.53921995177253E-05,0,0,1209
0,0,-1.17339362133298E-05,-2.83170263334371E-05,4.01546911960279E-06,-5.80112015941644E-06,0,0,1210
0,0,-1.40339023673765E-05,-4.17277635827804E-05,2.22669892715361E-06,-2.6077622127687E-06,0,0,1211
0,0,-6.12296830691382E-06,-2.21155559736908E-05,2.25023502072013E-06,-1.6698812909873E-05,0,0,1212
0,0,-1.06398355164403E-05,-2.49902243781432E-05,2.34904909361149E-06,-3.46143856541087E-06,0,0,1213
0,0,-1.29172621304464E-05,-3.69534238598671E-05,7.38870069740545E-06,-1.75261626264162E-07,0,0,1214
0,0,-1.22748635987294E-05,-4.28452613845119E-05,1.32857472816377E-05,5.25271630717006E-07,0,0,1215
0,0,-1.28575474678347E-05,-3.97722071796614E-05,8.81054571870323E-06,-3.63987451406298E-08,0,0,1216
0,0,-1.3119022878008E-05,-4.39712625848616E-05,1.51790997622963E-06,-1.05483684235483E-06,0,0,1217
0,0,-7.10252206560101E-06,-2.41919024314204E-05,4.63538577220479E-06,-1.60091047628788E-05,0,0,1218
0,0,-5.61842071732118E-06,-2.15017850656246E-05,9.91367058650556E-07,-1.75938866925612E-05,0,0,1219
0,0,-5.72724673854058E-06,-2.17811911589002E-05,1.3801289780079E-06,-1.75721988794407E-05,0,0,1220
0,0,-1.18491894494685E-05,-4.48787431251496E-05,6.52667789527185E-06,-2.29578307024663E-07,0,0,1221
0,0,-1.08712079346533E-05,-2.80901510140835E-05,6.76467242712326E-07,-5.71450175753845E-06,0,0,1222
0,0,-1.26117031220128E-05,-4.47034912279475E-05,6.74501492997141E-07,-5.19759202546322E-07,0,0,1223
0,0,-8.76166850378444E-06,-2.19259658977331E-05,2.50282580251696E-06,-1.09589017957015E-05,0,0,1224
0,0,-5.54629830156512E-06,-2.10818170963781E-05,-2.79890507545024E-06,-1.98891498095272E-05,0,0,1225
0,0,-7.50773989219045E-06,-2.13928526902471E-05,2.20393818697595E-06,-1.1001419728459E-05,0,0,1226
0,0,-1.27449692443695E-05,-3.68725941203412E-05,8.79874712986835E-06,5.5544438064781E-07,0,0,1227
0,0,-1.29017678531768E-05,-3.7210264827358E-05,7.67549137036787E-06,-7.48479053324699E-08,0,0,1228
0,0,-1.0173936509101E-05,-2.44806350962964E-05,1.07073895285095E-06,-4.54653924652711E-06,0,0,1229
0,0,-1.18707997373819E-05,-4.485089944619E-05,6.69306894483474E-06,-2.50521198342295E-07,0,0,1230
0,0,-1.07404146912925E-05,-2.55023438826374E-05,3.70925738538006E-06,-6.55762469087626E-06,0,0,1231
0,0,-7.18109849868308E-06,-2.40272264452788E-05,4.43848890479187E-06,-1.54279176668126E-05,0,0,1232
0,0,-1.20069304347854E-05,-4.49532126007618E-05,2.82349884206955E-07,-1.85183226758662E-07,0,0,1233
0,0,-1.00556878242952E-05,-2.47654382494246E-05,1.66644401098138E-06,-1.35089738150669E-05,0,0,1234
0,0,-1.2267490875679E-05,-2.99093937857405E-05,3.47005361694767E-06,-7.81605839819059E-06,0,0,1235
0,0,-1.17306818865021E-05,-4.49804510843072E-05,-1.78148410682477E-08,5.76482356557232E-10,0,0,1236
0,0,-1.25744577063889E-05,-4.45761234859524E-05,1.42707904485129E-06,-6.95823936869964E-07,0,0,1237
0,0,-1.23592285728132E-05,-4.4490731782553E-05,3.61210599119557E-06,-6.96934688404672E-07,0,0,1238
0,0,-8.02843833497549E-06,-2.21503849578553E-05,2.21527980070286E-06,-9.89334171531672E-06,0,0,1239
0,0,-9.25777544773105E-06,-4.36233715677063E-05,-1.14453551903352E-06,7.5317218282606E-07,0,0,1240
0,0,-1.04822992379877E-05,-2.46729039354098E-05,1.96702417897698E-06,-3.66558335229638E-06,0,0,1241
0,0,-1.1526773465725E-05,-4.48008834982945E-05,-8.3648325485239E-06,1.2369976688757E-06,0,0,1242
0,0,-7.86794033320809E-06,-2.06956150784927E-05,2.12491030682642E-06,-1.15226166331936E-05,0,0,1243
